State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Arrivals_Qtl
Maharashtra,Dhule,Shirpur,Mustard,Black,FAQ,2026-07-31,4758,6055,5407,527
Maharashtra,Dhule,Shirpur,Mustard,Yellow,FAQ,2026-07-30,4766,6067,5417,370
Maharashtra,Dhule,Shirpur,Mustard,Yellow,FAQ,2026-07-29,4729,6018,5374,325
Maharashtra,Dhule,Shirpur,Mustard,Black,FAQ,2026-07-28,4697,5978,5338,261
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-26,4278,5445,4862,753
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-25,4339,5522,4931,310
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-24,4327,5508,4918,503
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-23,4353,5540,4947,113
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-22,4394,5593,4994,614
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-21,4438,5649,5044,591
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-20,4423,5630,5027,110
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-19,4419,5624,5022,608
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-18,4415,5620,5018,341
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-17,4439,5650,5045,542
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-16,4488,5713,5101,671
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-15,4443,5654,5049,357
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-14,4465,5682,5074,164
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-13,4495,5720,5108,318
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-12,4492,5717,5105,386
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-11,4472,5691,5082,167
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-10,4486,5709,5098,515
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-09,4464,5681,5073,230
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-08,4453,5668,5061,526
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-07,4449,5662,5056,600
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-06,4456,5671,5064,215
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-05,4461,5678,5070,775
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-04,4482,5705,5094,653
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-03,4412,5615,5014,141
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-02,4403,5604,5004,509
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-08-01,4375,5568,4972,729
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-07-31,4399,5598,4999,587
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-07-30,4392,5589,4991,439
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-07-29,4366,5557,4962,496
Maharashtra,Dhule,Shirpur,Grapes,Thompson Seedless,FAQ,2026-07-28,4299,5472,4886,202
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-26,5619,7152,6386,360
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-25,5648,7189,6419,759
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-24,5683,7232,6458,129
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-23,5717,7276,6497,114
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-22,5734,7299,6517,225
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-21,5697,7250,6474,689
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-20,5717,7276,6497,103
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-19,5767,7340,6554,543
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-18,5747,7314,6531,685
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-17,5815,7400,6608,740
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-16,5775,7350,6563,361
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-15,5780,7357,6569,149
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-14,5822,7411,6617,281
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-13,5822,7411,6617,383
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-12,5785,7362,6574,409
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-11,5779,7356,6568,492
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-10,5811,7396,6604,465
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-09,5770,7343,6557,409
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-08,5822,7409,6616,107
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-07,5823,7412,6618,771
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-06,5795,7376,6586,636
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-05,5764,7337,6551,195
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-04,5789,7368,6579,251
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-03,5767,7340,6554,727
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-02,5751,7320,6536,642
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-08-01,5700,7255,6478,476
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-07-31,5725,7286,6506,601
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-07-30,5727,7288,6508,438
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-07-29,5643,7182,6413,528
Maharashtra,Dhule,Shirpur,Pomegranate,Bhagwa,FAQ,2026-07-28,5631,7166,6399,708
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-26,1856,2363,2110,382
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-25,1864,2373,2119,584
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-24,1924,2449,2187,462
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-23,1901,2420,2161,755
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-22,1896,2413,2155,187
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-21,1936,2464,2200,128
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-20,1947,2478,2213,434
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-19,1963,2498,2231,612
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-18,1995,2540,2268,305
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-17,2018,2569,2294,265
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-16,2028,2581,2305,132
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-15,2035,2590,2313,413
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-14,2009,2556,2283,234
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-13,2044,2601,2323,637
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-12,2038,2595,2317,349
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-11,2020,2571,2296,435
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-10,2001,2546,2274,797
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-09,1996,2541,2269,194
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-08,1995,2540,2268,337
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-07,2006,2553,2280,167
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-06,2002,2549,2276,633
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-05,2001,2546,2274,590
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-04,1981,2522,2252,256
Maharashtra,Nagpur,Nagpur,Tomato,Hybrid,FAQ,2026-08-03,1938,2467,2203,114
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-08-02,1976,2515,2246,101
Maharashtra,Nagpur,Nagpur,Tomato,Local,FAQ,2026-08-01,1953,2486,2220,663
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-07-31,1942,2471,2207,548
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-07-30,1890,2405,2148,218
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-07-29,1856,2363,2110,300
Maharashtra,Nagpur,Nagpur,Tomato,Vaishali,FAQ,2026-07-28,1889,2404,2147,187
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-26,1544,1965,1755,246
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-25,1596,2031,1814,171
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-24,1565,1992,1779,585
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-23,1596,2031,1814,101
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-22,1594,2029,1812,327
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-21,1656,2107,1882,639
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-20,1639,2086,1863,170
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-19,1664,2119,1892,643
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-18,1693,2154,1924,463
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-17,1670,2125,1898,417
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-16,1688,2149,1919,753
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-15,1688,2149,1919,545
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-14,1718,2187,1953,391
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-13,1737,2210,1974,760
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-12,1708,2173,1941,616
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-11,1708,2175,1942,663
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-10,1731,2204,1968,564
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-09,1744,2219,1982,290
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-08,1706,2171,1939,482
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-07,1735,2208,1972,422
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-06,1723,2192,1958,323
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-05,1674,2131,1903,605
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-04,1681,2140,1911,318
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-08-03,1652,2103,1878,759
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-08-02,1673,2130,1902,770
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-08-01,1613,2054,1834,242
Maharashtra,Nagpur,Nagpur,Onion,White,FAQ,2026-07-31,1602,2039,1821,394
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-07-30,1622,2065,1844,362
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2026-07-29,1605,2042,1824,723
Maharashtra,Nagpur,Nagpur,Onion,Garwa,FAQ,2026-07-28,1553,1976,1765,527
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-08-26,2071,2636,2354,579
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-08-25,2082,2649,2366,745
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-24,2119,2698,2409,685
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-23,2153,2740,2447,409
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-22,2149,2736,2443,416
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-21,2147,2732,2440,486
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-20,2146,2731,2439,273
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-19,2166,2757,2462,727
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-18,2214,2817,2516,659
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-17,2196,2795,2496,559
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-08-16,2207,2810,2509,774
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-15,2228,2835,2532,376
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-14,2211,2814,2513,579
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-13,2205,2806,2506,432
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-12,2268,2887,2578,404
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-11,2261,2878,2570,667
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-08-10,2212,2815,2514,449
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-09,2273,2892,2583,722
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-08-08,2210,2813,2512,587
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-07,2239,2850,2545,214
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-06,2226,2833,2530,724
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-08-05,2201,2802,2502,439
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-04,2194,2793,2494,704
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-03,2161,2750,2456,630
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-08-02,2208,2811,2510,442
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-08-01,2200,2800,2500,196
Maharashtra,Nagpur,Nagpur,Wheat,Lok-1,FAQ,2026-07-31,2136,2719,2428,364
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-07-30,2103,2676,2390,488
Maharashtra,Nagpur,Nagpur,Wheat,FAQ,FAQ,2026-07-29,2084,2653,2369,606
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2026-07-28,2094,2665,2380,513
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-26,2206,2807,2507,793
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-25,2240,2851,2546,319
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-24,2231,2840,2536,664
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-23,2288,2913,2601,270
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-22,2273,2892,2583,231
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-21,2331,2966,2649,463
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-20,2343,2982,2663,261
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-19,2346,2987,2667,668
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-18,2302,2931,2617,639
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-17,2326,2961,2644,730
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-16,2322,2955,2639,396
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-15,2329,2964,2647,101
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-14,2404,3059,2732,171
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-13,2368,3015,2692,571
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-12,2344,2983,2664,152
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-11,2400,3055,2728,656
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-10,2346,2985,2666,136
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-09,2372,3019,2696,558
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-08,2368,3013,2691,740
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-07,2366,3011,2689,235
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-06,2336,2973,2655,273
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-05,2332,2968,2650,781
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-08-04,2358,3001,2680,141
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-08-03,2346,2987,2667,115
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-02,2346,2985,2666,115
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-08-01,2265,2882,2574,744
Maharashtra,Nagpur,Nagpur,Rice,Basmati,FAQ,2026-07-31,2302,2931,2617,183
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-07-30,2267,2886,2577,667
Maharashtra,Nagpur,Nagpur,Rice,Paddy(Dpr),FAQ,2026-07-29,2208,2811,2510,419
Maharashtra,Nagpur,Nagpur,Rice,Swarna,FAQ,2026-07-28,2192,2789,2491,212
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-26,1217,1550,1384,674
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-25,1261,1606,1434,470
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-24,1288,1639,1464,388
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-23,1327,1690,1509,558
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-22,1346,1713,1530,757
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-21,1320,1681,1501,602
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-20,1335,1700,1518,701
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-19,1359,1730,1545,282
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-18,1336,1701,1519,503
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-17,1378,1755,1567,229
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-16,1356,1725,1541,136
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-15,1402,1785,1594,487
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-14,1395,1776,1586,793
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-13,1437,1830,1634,317
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-12,1394,1775,1585,604
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-11,1377,1752,1565,123
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-10,1408,1793,1601,128
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-09,1379,1756,1568,580
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-08,1377,1752,1565,584
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-07,1395,1776,1586,284
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-08-06,1415,1800,1608,644
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-05,1372,1747,1560,754
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-04,1371,1746,1559,300
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-03,1370,1743,1557,636
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-02,1362,1733,1548,519
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-08-01,1309,1666,1488,793
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-07-31,1298,1653,1476,673
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-07-30,1287,1638,1463,462
Maharashtra,Nagpur,Nagpur,Potato,Jyoti,FAQ,2026-07-29,1251,1592,1422,499
Maharashtra,Nagpur,Nagpur,Potato,Kufri,FAQ,2026-07-28,1275,1622,1449,567
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-26,3764,4791,4278,315
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-25,3842,4889,4366,299
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-24,3823,4866,4345,687
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-23,3823,4866,4345,416
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-22,3834,4879,4357,592
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-21,3913,4980,4447,746
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-20,3926,4997,4462,411
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-19,3900,4963,4432,255
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-18,3887,4948,4418,619
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-17,3910,4977,4444,359
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-16,3947,5024,4486,628
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-15,3955,5034,4495,313
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-14,3982,5068,4525,416
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-13,3925,4996,4461,479
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-12,3968,5051,4510,133
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-11,3952,5031,4492,698
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-10,3933,5006,4470,386
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-09,3939,5014,4477,499
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-08,3928,4999,4464,216
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-07,3938,5013,4476,122
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-06,3945,5022,4484,226
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-05,3928,4999,4464,385
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-04,3900,4963,4432,491
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-03,3940,5015,4478,398
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-08-02,3912,4979,4446,646
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-08-01,3875,4932,4404,208
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-07-31,3874,4931,4403,662
Maharashtra,Nagpur,Nagpur,Soyabean,JS-335,FAQ,2026-07-30,3822,4865,4344,468
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-07-29,3817,4858,4338,172
Maharashtra,Nagpur,Nagpur,Soyabean,Yellow,FAQ,2026-07-28,3791,4826,4309,373
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-26,1652,2103,1878,672
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-25,1664,2117,1891,482
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-24,1652,2103,1878,267
Maharashtra,Nagpur,Nagpur,Maize,Yellow,FAQ,2026-08-23,1713,2180,1947,277
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-22,1717,2186,1952,158
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-21,1716,2184,1950,313
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-20,1718,2187,1953,723
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-19,1723,2192,1958,615
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-18,1776,2261,2019,451
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-17,1802,2293,2048,327
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-16,1785,2272,2029,408
Maharashtra,Nagpur,Nagpur,Maize,Yellow,FAQ,2026-08-15,1815,2310,2063,149
Maharashtra,Nagpur,Nagpur,Maize,Yellow,FAQ,2026-08-14,1765,2246,2006,543
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-13,1782,2269,2026,306
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-12,1807,2300,2054,487
Maharashtra,Nagpur,Nagpur,Maize,Yellow,FAQ,2026-08-11,1835,2336,2086,361
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-10,1784,2271,2028,701
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-09,1807,2300,2054,304
Maharashtra,Nagpur,Nagpur,Maize,Yellow,FAQ,2026-08-08,1768,2251,2010,599
Maharashtra,Nagpur,Nagpur,Maize,Hybrid,FAQ,2026-08-07,1820,2317,2069,188
